name,model,M,chi2,z,t0,amplitude,mwebv,mwr_v
SNAD188,nugent-sn1bc,-14.24837746331356,524.108145664831,0.012061442767405185,58198.63557377739,2.385901586599322e-09,0.01,3.1
SNAD188,nugent-sn91t,-13.838005573604761,534.8839054641721,0.010000000000399153,58191.89184901975,2.379701053688286e-09,0.01,3.1
SNAD188,nugent-hyper,-20.835642488456457,550.65898360751,0.21895881151108287,58200.60244705589,1.9981592070835353e-09,0.01,3.1
SNAD188,nugent-sn2p,-19.364403661693224,628.7571547569885,0.11816028048597248,58198.02492737863,1.2780155025077797e-09,0.01,3.1
SNAD189,nugent-sn1a,-21.04853545313731,567.2854951552922,0.29999999603261956,58222.893812234666,4.460046183923833e-09,0.01,3.1
SNAD189,nugent-sn2l,-17.99803306411572,593.988093583493,0.08356807790862726,58227.161189340906,8.357214657521743e-09,0.01,3.1
SNAD189,nugent-sn91bg,-19.121800757694675,624.5071322422647,0.1355328011456431,58232.630960008886,7.036157037649959e-09,0.01,3.1
SNAD189,nugent-sn2n,-13.273517446477758,630.2611418488187,0.010000141110495941,58226.32471447315,5.393495346849476e-09,0.01,3.1
SNAD189,nugent-hyper,-16.32121680067566,635.1263963554171,0.039809033221814796,58230.783439384184,6.391848402265709e-09,0.01,3.1
SNAD189,nugent-sn1bc,-14.833659251136257,663.3996205014259,0.020354677163228432,58228.88124638219,5.837781285583139e-09,0.01,3.1
SNAD189,nugent-sn91t,-19.103220828053384,667.7542750437672,0.13446826872112874,58220.98596658423,4.141961360335029e-09,0.01,3.1
SNAD189,nugent-sn2p,-18.79036060133078,728.3073202459918,0.11767967571812542,58230.966655083095,4.8497140962215046e-09,0.01,3.1
SNAD190,nugent-sn2l,-19.455728051699086,2210.588332767261,0.12623605033160837,58598.10646792882,1.2729903854458863e-08,0.04,3.1
SNAD190,nugent-sn2n,-13.774537976373775,2239.3474232660956,0.010000097825448324,58595.240476766936,8.056981200977361e-09,0.04,3.1
SNAD190,nugent-sn1a,-20.589570247923813,2255.074352573949,0.20311837299145508,58591.34884224725,7.490433213438832e-09,0.04,3.1
SNAD190,nugent-sn91t,-20.62821354430547,2320.388358290962,0.2063798460550645,58587.23926629214,6.191616934664369e-09,0.04,3.1
SNAD190,nugent-sn91bg,-19.473184313246033,2474.0813649452625,0.12717848699774492,58598.81016561065,1.1240745972541837e-08,0.04,3.1
SNAD190,nugent-hyper,-13.774516586485891,2478.5133961414713,0.01000000005927432,58598.148938444174,1.0238527075496634e-08,0.04,3.1
SNAD190,nugent-sn1bc,-16.200083923945986,2565.571467750244,0.03010349938594764,58596.225665902995,9.125809681091206e-09,0.04,3.1
SNAD190,nugent-sn2p,-16.95153586535348,2751.527256295429,0.04217906080251254,58596.79484728908,6.496179054653193e-09,0.04,3.1
SNAD191,nugent-sn2p,-20.23585702424725,952.32885607443,0.17213140759814957,58629.58848140646,9.96914884894477e-09,0.01,3.1
SNAD191,nugent-sn2n,-21.594720482267245,1020.6997247364194,0.2999999995284778,58628.25200187446,5.529297778064303e-09,0.01,3.1
SNAD191,nugent-sn91t,-21.594720128258782,1025.9738151684503,0.29999995704423876,58618.68211442785,6.521068820857196e-09,0.01,3.1
SNAD191,nugent-sn2l,-18.27375436418495,1044.2961126567518,0.07425226179234538,58630.710800129615,1.3016538281768134e-08,0.01,3.1
SNAD191,nugent-sn1a,-19.509583543660437,1060.3922045751842,0.12670495406644874,58623.15976783244,7.929074287192552e-09,0.01,3.1
SNAD191,nugent-hyper,-15.191174444215445,2811.0857248057973,0.018684028918860764,58104.131737458236,4.962533423349588e-09,0.01,3.1
SNAD191,nugent-sn1bc,-19.520341549644353,2816.619018284184,0.12728700580821897,58129.208992281856,4.157435389438884e-09,0.01,3.1
SNAD191,nugent-sn91bg,-19.60461539303567,2873.756293958973,0.13193412280121164,58186.396547156466,1.162843702596189e-09,0.01,3.1
SNAD192,nugent-sn1a,-18.417557723427375,1093.7723548698077,0.0697499983043961,58575.11933449986,1.4778215556600814e-08,0.03,3.1
SNAD192,nugent-sn91t,-17.141124574835036,1175.9130151003558,0.03958424330344529,58572.87047574749,1.425839480932525e-08,0.03,3.1
SNAD192,nugent-hyper,-14.106043626973811,1194.2415905568762,0.01000000024433043,58580.048813236135,1.8855053677738404e-08,0.03,3.1
SNAD192,nugent-sn2n,-14.106049244625272,1400.7126277728214,0.010000025920684526,58579.62448167559,1.3815018253895741e-08,0.03,3.1
SNAD192,nugent-sn1bc,-14.106046411111262,1435.6010427353622,0.010000012969657655,58577.797067931555,1.7068891001766574e-08,0.03,3.1
SNAD192,nugent-sn2l,-19.790255590189336,1754.631111164019,0.1263975768316024,58578.533165165165,1.934169052401247e-08,0.03,3.1
SNAD192,nugent-sn2p,-19.613776184268513,1983.0079937809696,0.11722011082591394,58578.946297883274,1.4048117338790467e-08,0.03,3.1
SNAD192,nugent-sn91bg,-19.804535346371136,2097.678100560546,0.12716895395608055,58579.212289406605,1.7999629931212984e-08,0.03,3.1
SNAD193,nugent-sn2n,-14.1477526949012,2069.5037445405783,0.010000155958122647,58549.4204079558,1.109297327353259e-08,0.01,3.1
SNAD193,nugent-sn1a,-20.905769098651994,2189.0737033673254,0.19839425434300811,58544.574823039664,1.0822175406368115e-08,0.01,3.1
SNAD193,nugent-sn2l,-19.628692546118444,2218.889189781861,0.11588456986035621,58551.24754029566,1.997618409751951e-08,0.01,3.1
SNAD193,nugent-sn91t,-20.94607445410795,2290.682613688351,0.20172388682352,58540.682021335066,8.940952908364502e-09,0.01,3.1
SNAD193,nugent-hyper,-15.89282754837631,2585.0736366766623,0.02213488373280629,58551.54555475285,1.5030612489703035e-08,0.01,3.1
SNAD193,nugent-sn91bg,-19.908201770693836,2771.062331792332,0.13056915853609022,58551.94166741635,1.7949157054209607e-08,0.01,3.1
SNAD193,nugent-sn1bc,-20.37875175683608,2852.6709966534827,0.15929288950599552,58548.08951294182,1.2568234661340848e-08,0.01,3.1
SNAD193,nugent-sn2p,-19.60949550113594,3211.5882121083123,0.11493527415263764,58549.18848495144,1.0337612539366551e-08,0.01,3.1
SNAD194,nugent-sn2l,-16.468250372642345,2349.6672859827218,0.02827405473112162,58547.54147478238,1.538275756419684e-08,0.03,3.1
SNAD194,nugent-sn2n,-14.181760084706013,2523.6561911024405,0.010000075467152932,58537.52442525206,1.2396886048397423e-08,0.03,3.1
SNAD194,nugent-sn1a,-20.971056214037596,2585.4084544663183,0.20097235765354007,58536.61266507405,1.0178025699661208e-08,0.03,3.1
SNAD194,nugent-sn91bg,-19.85779629453919,2765.980972328174,0.12595879439817298,58546.25822543645,1.4971929339314365e-08,0.03,3.1
SNAD194,nugent-sn91t,-21.09791172385716,2786.630773817479,0.2117548990238933,58531.93665532419,8.511262324633612e-09,0.03,3.1
SNAD194,nugent-sn1bc,-20.696130966162727,3143.3135065358797,0.17932471286494753,58540.55208670421,1.1348194032254107e-08,0.03,3.1
SNAD194,nugent-hyper,-20.246790455376924,3229.5185199913276,0.148546928152907,58543.10471012569,1.1792569675672718e-08,0.03,3.1
SNAD194,nugent-sn2p,-19.686737737308597,3746.412329526645,0.1170827705093263,58545.22259108567,8.136053512651396e-09,0.03,3.1
SNAD195,nugent-sn2l,-16.289602704522782,949.1873688980015,0.02917326903260183,58609.82687733366,1.548119253295203e-08,0.02,3.1
SNAD195,nugent-sn2n,-18.020639301568632,952.679430104564,0.06318523771700564,58607.35590282405,7.3702416575979104e-09,0.02,3.1
SNAD195,nugent-sn2p,-16.20920559855581,981.884896784281,0.028134366238407933,58608.96099068881,9.40009269787431e-09,0.02,3.1
SNAD195,nugent-sn1a,-21.584314372811274,1026.5825159525396,0.2854066380797878,58601.95010481634,6.754064642014609e-09,0.02,3.1
SNAD195,nugent-sn91bg,-13.933676576255525,1047.9291009772971,0.010000000012514892,58609.88290704323,1.3568119576341158e-08,0.02,3.1
SNAD195,nugent-sn91t,-21.617927242966704,1060.3366224832337,0.28928361505064487,58598.80125192269,5.416562168284067e-09,0.02,3.1
SNAD195,nugent-hyper,-17.371210111666816,1101.7212146804177,0.04737833738114294,58610.50066307301,9.213552734498094e-09,0.02,3.1
SNAD195,nugent-sn1bc,-16.46096519767011,1140.232235847516,0.031514646716741916,58607.53557100971,7.95644247501094e-09,0.02,3.1
SNAD196,nugent-sn2l,-20.046729268479606,2755.3417345817847,0.1289722955486877,58579.27670718722,1.2113949475633278e-08,0.01,3.1
SNAD196,nugent-sn1a,-20.015510368592384,2755.3606694599816,0.12726921283659892,58574.38248551566,7.859339485054117e-09,0.01,3.1
SNAD196,nugent-sn2n,-14.315184238325106,2774.380982728294,0.010000071598613491,58579.008307918564,7.967873060616915e-09,0.01,3.1
SNAD196,nugent-sn91t,-22.090217465205836,2815.3085471873355,0.2999999974809533,58569.36548404453,5.911138340776555e-09,0.01,3.1
SNAD196,nugent-sn91bg,-16.56024135120577,2862.1884668335797,0.027750354435814844,58580.314906023996,1.138148553632247e-08,0.01,3.1
SNAD196,nugent-sn1bc,-20.71751434100592,2988.4489082405426,0.17113946765220758,58576.0452113493,8.610106330417477e-09,0.01,3.1
SNAD196,nugent-hyper,-20.141966918736482,3013.297316108049,0.13430077470849613,58579.512290716186,9.099107942046827e-09,0.01,3.1
SNAD196,nugent-sn2p,-19.78884104602925,3269.257263318056,0.11552264313024593,58578.940285580196,7.238530732701732e-09,0.01,3.1
SNAD197,nugent-sn2n,-14.223949843461487,1606.746228864423,0.010000042369762374,58628.837152102395,1.0748460120298393e-08,0.02,3.1
SNAD197,nugent-sn2l,-16.088553409475107,1607.6841877846753,0.02336586325861644,58632.134977858135,1.5963583871267754e-08,0.02,3.1
SNAD197,nugent-sn91bg,-14.223955817330708,1741.876040227065,0.010000069674381806,58631.91983823948,1.3522907510687089e-08,0.02,3.1
SNAD197,nugent-sn1a,-21.896446474642456,1805.4526528741314,0.28792347611537406,58622.52329909595,7.833233075067775e-09,0.02,3.1
SNAD197,nugent-sn91t,-21.057933952070453,1905.82949724765,0.20471087323505932,58619.63775190389,6.890718158013256e-09,0.02,3.1
SNAD197,nugent-hyper,-16.722465709695566,1922.7446019279125,0.0311091827148167,58630.797152433945,1.087166214265301e-08,0.02,3.1
SNAD197,nugent-sn2p,-16.301188443313105,1974.2248514741914,0.025724778445524593,58630.5386158866,8.585243841220384e-09,0.02,3.1
SNAD197,nugent-sn1bc,-16.516284175580846,2016.3077992515261,0.028348602766189158,58628.0913711297,9.102905129040776e-09,0.02,3.1
SNAD198,nugent-sn91bg,-13.813212334329549,1682.1933239586085,0.010000053754703747,58608.31798406112,9.289292316913678e-09,0.02,3.1
SNAD198,nugent-sn2l,-20.60589359678783,1706.1595272305838,0.20125297733243613,58606.64230491683,8.06335546423156e-09,0.02,3.1
SNAD198,nugent-sn1a,-21.588248859666763,1730.6131471975643,0.29999992481075355,58598.760231126966,4.398806226027198e-09,0.02,3.1
SNAD198,nugent-sn1bc,-20.49320694186546,1778.4911100591783,0.19209111087338354,58603.141691356555,5.727360598216038e-09,0.02,3.1
SNAD198,nugent-hyper,-20.385151394546355,1807.9433447523666,0.18366989025263142,58606.560597773656,5.904073805125155e-09,0.02,3.1
SNAD198,nugent-sn91t,-21.588249457565304,1810.6053215159188,0.2999999965640199,58595.025013804065,3.4388611091529485e-09,0.02,3.1
SNAD198,nugent-sn2p,-20.58553270886989,1823.1260599278394,0.19956820144879814,58604.589402329206,4.6780601256020455e-09,0.02,3.1
SNAD198,nugent-sn2n,-13.813201187589762,1923.513163035514,0.010000002806710337,58604.52918799418,4.281511391947565e-09,0.02,3.1
SNAD199,nugent-sn2l,-20.83104761351546,4655.857445766074,0.1622636972986677,58623.61896192224,1.3460921212145695e-08,0.03,3.1
SNAD199,nugent-sn91bg,-14.555967575952863,4690.792365487566,0.0100000000111315,58624.63178246246,1.3980199969437305e-08,0.03,3.1
SNAD199,nugent-sn1a,-22.331016435548804,4799.599410192082,0.2999999939218388,58613.738037408235,8.359994459569981e-09,0.03,3.1
SNAD199,nugent-sn2n,-20.348929146862204,4872.313438084904,0.1323844363303328,58613.989990161754,8.358364063241329e-09,0.03,3.1
SNAD199,nugent-sn2p,-18.86474020848121,5056.7030673539375,0.06966603987880444,58623.445098031785,9.612063515070259e-09,0.03,3.1
SNAD199,nugent-hyper,-18.075756966467495,5080.2558078030015,0.04914543851175647,58622.02104683599,1.175259520170205e-08,0.03,3.1
SNAD199,nugent-sn91t,-20.914310458691446,5162.385634754271,0.16802079838130882,58610.21780827217,6.766228018012628e-09,0.03,3.1
SNAD199,nugent-sn1bc,-20.13999477554703,5165.25189123128,0.1211079910630463,58618.961529669985,1.0018793649256795e-08,0.03,3.1
SNAD200,nugent-sn2n,-13.963222481711323,2296.72883149101,0.01000025554004821,58537.57544244416,1.1849066250066277e-08,0.08,3.1
SNAD200,nugent-sn2l,-15.891539329311488,2319.8461786467146,0.02404993791772083,58550.85256403815,1.475244282528394e-08,0.08,3.1
SNAD200,nugent-sn1a,-20.74377964744519,2554.972242220467,0.20025183344751504,58542.33845692002,7.512036828829891e-09,0.08,3.1
SNAD200,nugent-sn91bg,-19.065483406093147,2581.556068443517,0.0984590516335404,58549.9136578095,1.1947313715144686e-08,0.08,3.1
SNAD200,nugent-sn91t,-21.73821544370541,2593.38974385968,0.29999999490070534,58536.059924682064,5.931207350407086e-09,0.08,3.1
SNAD200,nugent-sn1bc,-20.509293830832934,2799.5595522321605,0.18170866180206383,58547.434699512276,7.541132618885083e-09,0.08,3.1
SNAD200,nugent-hyper,-20.222529111937273,2807.0062652458764,0.16119773830078174,58549.486219858576,8.082275268449225e-09,0.08,3.1
SNAD200,nugent-sn2p,-19.387954283275217,2886.1646398349253,0.11312677376163918,58547.98265305442,6.173618983126456e-09,0.08,3.1
SNAD201,nugent-sn2p,-19.145194036804153,3334.5914237703014,0.11489491501872082,58565.119132142296,6.220325276866459e-09,0.02,3.1
SNAD201,nugent-sn2n,-21.45928514263237,3470.1796183938222,0.29999995876919994,58564.001887678896,3.902388342959481e-09,0.02,3.1
SNAD201,nugent-sn2l,-19.434742629961658,3537.0734424253437,0.13001621967132537,58565.04556250462,9.934725837260206e-09,0.02,3.1
SNAD201,nugent-sn1a,-21.334632871998405,3626.2321141250704,0.28537895668735047,58558.792219291696,5.192481249837374e-09,0.02,3.1
SNAD201,nugent-sn91t,-21.360317910212782,3655.6808311172454,0.28833691615516466,58555.39625385378,4.430515074319935e-09,0.02,3.1
SNAD201,nugent-hyper,-17.453041750359287,3697.5455687489007,0.05489269677840653,58566.12147240725,7.119689485683609e-09,0.02,3.1
SNAD201,nugent-sn91bg,-19.646862206266736,3772.8394828927867,0.14225776289433278,58566.092662988005,8.213265319542766e-09,0.02,3.1
SNAD201,nugent-sn1bc,-20.174065274148372,3892.208755291227,0.17750008023484107,58562.64025666713,6.107929807621079e-09,0.02,3.1
SNAD202,nugent-hyper,-13.615616930064022,2728.403615616924,0.010029580514207421,58775.11154075622,-2.1830200135591832e-09,0.04,3.1
SNAD202,nugent-sn1a,-13.609157239663404,2728.6695957395723,0.010000012186028454,58780.49489517321,-1.9973334970375557e-09,0.04,3.1
SNAD202,nugent-sn91t,-13.609180140269537,2728.679682056795,0.010000116857362832,58782.485460180564,-1.577845461606004e-09,0.04,3.1
SNAD202,nugent-sn2l,-19.639473383790936,2729.5467991598703,0.14638592611767906,58734.5017693347,1.7449916710172952e-09,0.04,3.1
SNAD202,nugent-sn91bg,-21.384203256420868,2730.4418464588825,0.29999997242485527,58722.64098769695,1.5959811754209593e-09,0.04,3.1
SNAD202,nugent-sn2n,-21.38392073072891,2732.2792865351485,0.2999660685324693,58721.127331445765,4.921359168089588e-10,0.04,3.1
SNAD202,nugent-sn2p,-19.593983768093487,2733.3787176683973,0.14359967042141303,58734.532224145994,1.079955263608743e-09,0.04,3.1
SNAD202,nugent-sn1bc,-21.38415691025954,2736.756218221708,0.29999441051099657,58716.65897967234,4.806792144874876e-10,0.04,3.1
SNAD203,nugent-sn2l,-17.650921342642224,2420.3075008048418,0.05876771799313996,58602.19873111354,9.46866716876887e-09,0.03,3.1
SNAD203,nugent-sn1a,-21.38624967297454,2436.4271762452618,0.28627308835734894,58594.488972766485,5.310298289362755e-09,0.03,3.1
SNAD203,nugent-sn2n,-13.72806359586524,2484.741598798677,0.01000000010214404,58600.665520201925,5.873286365278118e-09,0.03,3.1
SNAD203,nugent-sn91t,-20.65492898032642,2486.96053656449,0.21268816131398544,58591.32342630197,4.626251822602101e-09,0.03,3.1
SNAD203,nugent-sn91bg,-17.502895465174223,2558.1252978187476,0.055039544814317665,58603.426403463796,8.806902564736954e-09,0.03,3.1
SNAD203,nugent-hyper,-16.41079785945448,2584.874356890365,0.03379696416581513,58602.22217765438,7.653707184254658e-09,0.03,3.1
SNAD203,nugent-sn1bc,-16.407965441377858,2642.784592404388,0.03375396708467055,58599.9897709561,6.963176678503964e-09,0.03,3.1
SNAD203,nugent-sn2p,-19.12522507011484,2788.641136187106,0.11179358730042632,58601.301140497824,5.171151151012228e-09,0.03,3.1
SNAD204,nugent-sn2n,-13.852878124456034,2379.798580637475,0.010000007088800616,58583.55399456295,7.90801352950909e-09,0.04,3.1
SNAD204,nugent-sn2l,-19.47153798350302,2404.248051630694,0.12291263789000045,58587.46498773907,1.2000625482195519e-08,0.04,3.1
SNAD204,nugent-sn1a,-21.627925060349483,2561.212034491376,0.2999999488945045,58577.956458406115,6.409241464240407e-09,0.04,3.1
SNAD204,nugent-sn91bg,-19.60838019674526,2615.4991030868705,0.1302929126533379,58586.09391903213,1.0466779408855727e-08,0.04,3.1
SNAD204,nugent-sn91t,-21.627925485921836,2632.969245469571,0.29999999996706117,58574.397935113884,5.2798936110094124e-09,0.04,3.1
SNAD204,nugent-hyper,-20.423125076524528,2861.3736325298382,0.18354000210214547,58585.18756864157,7.618901876160531e-09,0.04,3.1
SNAD204,nugent-sn1bc,-20.586697494242003,2861.8031476279443,0.19641718603658329,58582.21893198502,7.533531430637962e-09,0.04,3.1
SNAD204,nugent-sn2p,-19.324917696620652,2906.1605281961347,0.1154419246894574,58583.581157342844,6.001960181116718e-09,0.04,3.1
SNAD205,nugent-sn2n,-13.81438460149947,1696.7874222772114,0.010000000127896121,58570.15128610966,9.166591968685085e-09,0.03,3.1
SNAD205,nugent-sn1a,-20.59616845054203,1801.3607236833968,0.20034866354706707,58566.09207767224,8.086536756515824e-09,0.03,3.1
SNAD205,nugent-sn2l,-15.780933629534012,1885.6706064009572,0.02446891289568217,58573.746104020305,1.2717721326617928e-08,0.03,3.1
SNAD205,nugent-sn91t,-20.66917171107329,1925.3513660551712,0.20647255366327436,58562.38302980742,6.862024470853089e-09,0.03,3.1
SNAD205,nugent-sn91bg,-19.56856830421568,2074.9773752929104,0.13021978248351318,58573.52946914841,1.2003280421747717e-08,0.03,3.1
SNAD205,nugent-sn1bc,-20.233038028865508,2206.8763142675266,0.17230885847913519,58568.40905068709,9.162116711562913e-09,0.03,3.1
SNAD205,nugent-hyper,-19.705517636431622,2307.038649338224,0.13801621689284777,58571.717426662864,9.639560302009124e-09,0.03,3.1
SNAD205,nugent-sn2p,-19.311118252631218,2609.936123337515,0.11666940251960316,58571.10971864179,7.503053657465882e-09,0.03,3.1
SNAD206,nugent-sn2p,-17.687091937497364,3203.4215455667854,0.05370857605912488,58630.07134482021,1.159510580411215e-08,0.1,3.1
SNAD206,nugent-sn2n,-21.742509483705852,3845.025091391541,0.2999999997011239,58628.817246127524,6.965862604825681e-09,0.1,3.1
SNAD206,nugent-sn91t,-21.742509485657223,4278.9419810481295,0.29999999993530574,58621.21593706521,8.275053690099439e-09,0.1,3.1
SNAD206,nugent-sn1a,-21.553331911281482,4529.599557107341,0.27807081826369345,58624.006186301725,9.173334357744204e-09,0.1,3.1
SNAD206,nugent-hyper,-19.92668282784871,4701.880393276537,0.14205311326947265,58631.16921435185,1.2363490961634193e-08,0.1,3.1
SNAD206,nugent-sn2l,-20.171254185284972,4912.777401308226,0.15748110104406138,58629.07859667776,1.3426740142692294e-08,0.1,3.1
SNAD206,nugent-sn1bc,-20.275142023581928,4985.4264754995265,0.1644956658500882,58627.46594096692,1.0981096692582849e-08,0.1,3.1
SNAD206,nugent-sn91bg,-19.93801391310499,5283.887800739471,0.14273553544355458,58629.8769441399,1.2691149773567909e-08,0.1,3.1
SNAD207,nugent-sn2n,-14.451656375450657,2656.3429283671585,0.010000227629796353,58583.92090982885,1.3571351216746982e-08,0.03,3.1
SNAD207,nugent-sn1a,-20.26230618872189,2861.0754826715333,0.13338580846105472,58578.61283957636,1.2524607185932743e-08,0.03,3.1
SNAD207,nugent-sn91t,-20.264464114066573,3035.649805737467,0.13350811364706813,58575.7544672231,1.0627410418823585e-08,0.03,3.1
SNAD207,nugent-sn2l,-20.089865510567815,7342.678728074945,0.12394494874142256,59538.111074881,1.1163602685042037e-08,0.03,3.1
SNAD207,nugent-sn91bg,-20.228126122923253,7355.298411290783,0.13146252439044176,59540.70780323039,1.636386515902114e-08,0.03,3.1
SNAD207,nugent-hyper,-14.599972882833963,7359.548007927805,0.010701466604309129,59533.30262527962,1.0342932730430647e-08,0.03,3.1
SNAD207,nugent-sn1bc,-20.943875865188833,7372.231840080545,0.17768063443955778,59530.91658693267,8.897603096906299e-09,0.03,3.1
SNAD207,nugent-sn2p,-20.050236689518865,7386.339354714832,0.12186583110254255,59538.1340895483,6.587387055783639e-09,0.03,3.1
SNAD208,nugent-sn2l,-17.837588041675872,3071.9523689831854,0.05944707418700065,58559.33415928287,1.058095736018082e-08,0.03,3.1
SNAD208,nugent-sn91bg,-19.56669322967852,3293.674429191885,0.1260611079541936,58560.62944512043,9.479236596949711e-09,0.03,3.1
SNAD208,nugent-hyper,-16.615619802747062,3518.603217063773,0.03447413431379359,58560.05709528214,8.213447679557954e-09,0.03,3.1
SNAD208,nugent-sn1bc,-16.22788504625752,3538.2025973128693,0.028953419690932167,58557.7962549152,7.353452265621246e-09,0.03,3.1
SNAD208,nugent-sn2p,-19.38863512152225,3914.5561526396446,0.11682766507074177,58560.18496219369,5.6248066672093614e-09,0.03,3.1
SNAD208,nugent-sn2n,-21.663784038327975,6273.958764406326,0.2999999462517237,59152.42877313532,2.6879156441017624e-09,0.03,3.1
SNAD208,nugent-sn1a,-21.6637844858289,6289.804778261957,0.29999999995590787,59141.74237604795,1.9358448044249155e-09,0.03,3.1
SNAD208,nugent-sn91t,-13.888735918488678,6296.344577364752,0.010000001576743077,59136.10627065122,1.321598326542535e-09,0.03,3.1
SNAD209,nugent-sn2n,-14.20816069458548,2982.224735201968,0.010000018835978845,58561.450721365305,1.3379922546451766e-08,0.04,3.1
SNAD209,nugent-sn1a,-20.081030388120958,3124.331232779624,0.13695205057275808,58556.93424623896,1.2752308013510347e-08,0.04,3.1
SNAD209,nugent-sn91t,-20.962885761906783,3326.4019622759874,0.19812215790026877,58552.48143280125,1.0310925958099375e-08,0.04,3.1
SNAD209,nugent-sn2l,-19.78288783922678,3448.2212207163425,0.12062787488159682,58564.3159237333,2.0873456257855306e-08,0.04,3.1
SNAD209,nugent-hyper,-15.841134746028679,3902.978648424037,0.02103801294321219,58563.77102442889,1.630813652671179e-08,0.04,3.1
SNAD209,nugent-sn1bc,-20.54780229477717,4289.645378932986,0.16671171113011735,58559.78321717604,1.369758217535611e-08,0.04,3.1
SNAD209,nugent-sn91bg,-19.97269916295931,4342.191700277072,0.13079476280259272,58564.77597790649,1.739518198173348e-08,0.04,3.1
SNAD209,nugent-sn2p,-19.7081451087819,5766.230907413385,0.1168321164842576,58561.49019312917,1.1172521505163314e-08,0.04,3.1
SNAD210,nugent-sn2n,-13.82046200187403,1398.9850956188052,0.010000011099175119,58564.986677759065,7.798490519354067e-09,0.03,3.1
SNAD210,nugent-sn1a,-20.565690906291433,1484.4084812470778,0.1973459618166845,58561.26690928631,6.719337730334137e-09,0.03,3.1
SNAD210,nugent-sn2l,-15.036689925002104,1538.722704015476,0.017411193854372117,58573.43499126868,1.0662563862289523e-08,0.03,3.1
SNAD210,nugent-sn91t,-15.17758409205447,1634.1256776293915,0.018562405035433365,58560.463176706566,6.771966280935967e-09,0.03,3.1
SNAD210,nugent-sn91bg,-18.990732753018616,1638.8980727564713,0.101391890404449,58573.22319416939,8.919578512252975e-09,0.03,3.1
SNAD210,nugent-sn2p,-15.790882273204627,1662.5482356970672,0.02451182393289547,58565.78085865409,7.147382436592901e-09,0.03,3.1
SNAD210,nugent-hyper,-19.916954939762487,1668.102025325136,0.1505295079720865,58567.804295358306,7.745037779707674e-09,0.03,3.1
SNAD210,nugent-sn1bc,-15.059676879731025,1676.9196993193,0.017594082335946663,58566.53817954086,7.584753859242708e-09,0.03,3.1
SNAD211,nugent-sn2n,-20.498155044691117,3794.0966461655,0.17638763215187567,58429.241250553416,3.1020913346140906e-08,0.05,3.1
SNAD211,nugent-sn1a,-21.79846348619295,3900.02127324041,0.2999999999995983,58417.58016385524,3.383864673960887e-09,0.05,3.1
SNAD211,nugent-sn91t,-19.757441203427334,3912.8144775737283,0.12910772664622813,58415.01669117223,2.0821103571988905e-09,0.05,3.1
SNAD211,nugent-sn1bc,-14.023431842621797,3929.6144829621803,0.010000078931347536,59258.40565627675,-2.1417819629180546e-09,0.05,3.1
SNAD211,nugent-hyper,-14.0234145778754,3933.9212441517507,0.010000000019918753,59259.975672746106,-2.1013208834966167e-09,0.05,3.1
SNAD211,nugent-sn91bg,-17.028092262558282,3941.070440658497,0.03904898912377148,59304.4490042649,-1.1763743322708118e-09,0.05,3.1
SNAD211,nugent-sn2p,-18.459541963017223,3941.454381074959,0.07367029165470244,59178.11273527325,-2.21532611827263e-09,0.05,3.1
SNAD211,nugent-sn2l,-14.15414366964474,3951.135834898678,0.010615586634082498,59286.23097894833,7.09501810386581e-10,0.05,3.1
SNAD212,nugent-sn2l,-15.696550215761945,2491.650845920283,0.025120683736688583,58580.912414175546,7.620718368427024e-09,0.01,3.1
SNAD212,nugent-sn91bg,-13.67187315528166,2592.824698605225,0.010000007229693875,58581.44987933965,6.721162494365303e-09,0.01,3.1
SNAD212,nugent-sn1bc,-20.138254855309988,2688.6539730845875,0.17577424865557395,58577.480125568916,4.80836848445235e-09,0.01,3.1
SNAD212,nugent-hyper,-13.67200516846281,2740.188818272604,0.010000610634292403,58581.32130398798,5.620902175838045e-09,0.01,3.1
SNAD212,nugent-sn2p,-19.30906631442221,2847.7137348909273,0.12388868310721912,58581.050792958136,4.0058070191565825e-09,0.01,3.1
SNAD212,nugent-sn2n,-21.44691887104301,3926.6896576538156,0.29999980616694205,59464.94118011816,1.7475782172906514e-09,0.01,3.1
SNAD212,nugent-sn1a,-21.446920455509726,3928.8283599373244,0.2999999963173318,59457.74161430187,2.193048902996816e-09,0.01,3.1
SNAD212,nugent-sn91t,-13.671941821761223,3943.2285478194035,0.01000032108527838,59458.13528290933,2.0202404911163993e-09,0.01,3.1
SNAD213,nugent-sn2l,-17.95644959722901,2260.1586033251933,0.06216985946303155,58571.77764251734,1.0491504367849799e-08,0.04,3.1
SNAD213,nugent-sn91bg,-13.90620668573689,2341.0381404052014,0.010000000512915944,58571.46680575984,1.0557672683465498e-08,0.04,3.1
SNAD213,nugent-sn1a,-19.746381828936805,2385.5483622626266,0.135065515584404,58562.918422767834,7.165393497668885e-09,0.04,3.1
SNAD213,nugent-sn2n,-13.906210796546446,2466.7164783815024,0.01000001930200765,58567.82536831255,7.392103688707819e-09,0.04,3.1
SNAD213,nugent-sn91t,-21.681255486006684,2469.0968700322774,0.29999999997724414,58556.80550521564,5.458802287748246e-09,0.04,3.1
SNAD213,nugent-sn1bc,-20.399815520401617,2604.510565115115,0.17777981417062136,58565.40033969522,7.760215265824349e-09,0.04,3.1
